"AntIDColNest","Colony","Nest","Day","ScaledX","ScaledY","Density","ToBrood","AntID","SFZ","Occur","SFZ_Area","Occur_Area"
"15_Y,O,O,S_Circle",15,"Circle",15,2.592592593,1.22962963,"Low",0.105481698818198,"Y,O,O,S",0,7,0,2.70676
"15_Y,O,S,O_Circle",15,"Circle",15,5.503703704,1.509259259,"Low",0.0942290719415398,"Y,O,S,O",1,7,0.38668,2.70676
"15_Y,O,Y,Lb_Circle",15,"Circle",15,5.44567963,1.375925926,"Low",0.0903655290065015,"Y,O,Y,Lb",0,8,0,3.09344
"15_Y,S,S,S_Circle",15,"Circle",15,5.639505556,1.590740741,"Low",0.10382767517586,"Y,S,S,S",2,5,0.77336,1.9334
"15_W,Lb,Db,S_Circle",15,"Circle",15,2.748148148,2.507407407,"Low",0.118028042680311,"W,Lb,Db,S",1,6,0.38668,2.32008
"15_Y,G,Lb,P_Circle",15,"Circle",15,5.207407407,2.514198148,"Low",0.103338768096883,"Y,G,Lb,P",1,7,0.38668,2.70676
"15_Y,W,P,Y_Circle",15,"Circle",15,2.464814815,2.703703704,"Low",0.141510387366157,"Y,W,P,Y",0,9,0,3.48012
"15_W,P,S,S_Circle",15,"Circle",15,3.130246296,2.803087037,"Low",0.114118276326901,"W,P,S,S",3,6,1.16004,2.32008
"15_W,S,Y,P_Circle",15,"Circle",15,3.722222222,3.227777778,"Low",0.123886960098764,"W,S,Y,P",1,8,0.38668,3.09344
"15_Y,S,O,Y_Circle",15,"Circle",15,4.581481481,3.656790741,"Low",0.15331450697403,"Y,S,O,Y",0,8,0,3.09344
"16_W,Db,Y,Lb_Circle",16,"Circle",5,4.071390902,0.705851449,"Low",0.0969233580446016,"W,Db,Y,Lb",1,5,0.04143,0.20715
"16_W,Db,Y,Lb_Circle",16,"Circle",6,3.875254985,0.697852761,"Low",0.0933805478932161,"W,Db,Y,Lb",1,5,0.04143,0.20715
"16_W,Db,Y,Lb_Circle",16,"Circle",7,3.770424837,1.158088235,"Low",0.0770933497881345,"W,Db,Y,Lb",1,5,0.04143,0.20715
"16_W,Db,Y,Lb_Circle",16,"Circle",8,4.20217803,0.659327652,"Low",0.145896793874451,"W,Db,Y,Lb",1,5,0.04143,0.20715
"16_W,Db,Y,Lb_Circle",16,"Circle",9,4.008849558,0.592920354,"Low",0.134287239586987,"W,Db,Y,Lb",1,5,0.04143,0.20715
"16_W,Db,Y,Lb_Circle",16,"Circle",10,3.547454427,0.594618056,"Low",0.0916134140136491,"W,Db,Y,Lb",1,5,0.04143,0.20715
"16_W,Db,Y,Lb_Circle",16,"Circle",13,3.77670082,0.376304024,"Low",0.120502620854946,"W,Db,Y,Lb",1,5,0.04143,0.20715
"17_Y,G,Lb,P_Circle",17,"Circle",2,2.314199251,1.297144343,"Low",0.117921347221579,"Y,G,Lb,P",2,4,0.91146,1.82292
"17_W,P,O,G_Circle",17,"Circle",2,3.949667221,1.715890183,"Low",0.0771099643172441,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,S,Db_Circle",17,"Circle",2,2.157514559,1.77828619,"Low",0.102417958059982,"Y,Db,S,Db",2,5,0.91146,2.27865
"17_Y,Db,W,Lb_Circle",17,"Circle",2,3.009567388,1.634775374,"Low",0.0784915262230954,"Y,Db,W,Lb",0,7,0,3.19011
"17_Y,P,W,O_Circle",17,"Circle",2,3.241472546,1.753327787,"Low",0.0676944949308749,"Y,P,W,O",1,5,0.45573,2.27865
"17_G,Lb,W,S_Circle",17,"Circle",2,3.15203827,2.085066556,"Low",0.0487475292062998,"G,Lb,W,S",1,7,0.45573,3.19011
"17_G,Y,S,W_Circle",17,"Circle",2,2.359956323,1.955767471,"Low",0.0854650885646372,"G,Y,S,W",2,6,0.91146,2.73438
"17_G,Lb,W,Y_Circle",17,"Circle",2,2.504159734,2.705906822,"Low",0.0574849966471062,"G,Lb,W,Y",2,7,0.91146,3.19011
"17_R,Db,W,Y_Circle",17,"Circle",2,3.885191348,2.759983361,"Low",0.0301254053066607,"R,Db,W,Y",1,5,0.45573,2.27865
"17_R,G,W,S_Circle",17,"Circle",2,3.646006656,2.639351082,"Low",0.018509854978805,"R,G,W,S",1,7,0.45573,3.19011
"17_R,O,G,W_Circle",17,"Circle",2,2.577647671,2.897254576,"Low",0.0527048704291657,"R,O,G,W",2,6,0.91146,2.73438
"17_R,S,G,G_Circle",17,"Circle",2,4.748336106,2.771769967,"Low",0.0843500008976482,"R,S,G,G",1,8,0.45573,3.64584
"17_Y,Db,Lb,W_Circle",17,"Circle",2,4.909178453,2.985301581,"Low",0.0950509471717871,"Y,Db,Lb,W",3,6,1.36719,2.73438
"17_G,Db,Y,Y_Circle",17,"Circle",2,3.074043261,3.11078827,"Low",0.0282257201655075,"G,Db,Y,Y",2,6,0.91146,2.73438
"17_R,W,Y,Db_Circle",17,"Circle",2,3.644619384,3.478924709,"Low",0.0443877258000594,"R,W,Y,Db",1,7,0.45573,3.19011
"17_Y,G,Lb,P_Circle",17,"Circle",3,4.83935743,0.645080321,"Low",0.163061848068141,"Y,G,Lb,P",2,4,0.91146,1.82292
"17_Y,Db,S,Db_Circle",17,"Circle",3,2.615461847,1.121987952,"Low",0.118175277391425,"Y,Db,S,Db",2,5,0.91146,2.27865
"17_R,O,G,W_Circle",17,"Circle",3,2.605421687,1.445783133,"Low",0.100492670438989,"R,O,G,W",2,6,0.91146,2.73438
"17_W,P,O,G_Circle",17,"Circle",3,3.092369478,1.503514056,"Low",0.0851686749702909,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,W,Lb_Circle",17,"Circle",3,3.428714859,1.494309739,"Low",0.0831111717614708,"Y,Db,W,Lb",0,7,0,3.19011
"17_G,P,Y,Lb_Circle",17,"Circle",3,2.118473896,1.574631024,"Low",0.113487860864147,"G,P,Y,Lb",0,7,0,3.19011
"17_R,S,G,G_Circle",17,"Circle",3,4.052879016,1.582999498,"Low",0.0869979654682513,"R,S,G,G",1,8,0.45573,3.64584
"17_G,Lb,W,Y_Circle",17,"Circle",3,2.699129016,2.095047691,"Low",0.0643972795351034,"G,Lb,W,Y",2,7,0.91146,3.19011
"17_Y,Db,P,O_Circle",17,"Circle",3,5.063586847,1.997991968,"Low",0.115242687744754,"Y,Db,P,O",1,6,0.45573,2.73438
"17_G,Db,Y,Y_Circle",17,"Circle",3,3.555891064,2.54685492,"Low",0.0186820776814783,"G,Db,Y,Y",2,6,0.91146,2.73438
"17_G,G,Db,Db_Circle",17,"Circle",3,3.298192771,2.523426205,"Low",0.0199767008911243,"G,G,Db,Db",3,5,1.36719,2.27865
"17_G,Lb,W,S_Circle",17,"Circle",3,4.384204317,2.352743474,"Low",0.0669729702955744,"G,Lb,W,S",1,7,0.45573,3.19011
"17_W,O,S,P_Circle",17,"Circle",3,4.339023594,2.60374749,"Low",0.059007192289944,"W,O,S,P",0,8,0,3.64584
"17_Y,Db,Lb,W_Circle",17,"Circle",3,4.400936245,2.501674197,"Low",0.0644749179484067,"Y,Db,Lb,W",3,6,1.36719,2.73438
"17_G,Y,S,W_Circle",17,"Circle",3,3.627843876,2.985273594,"Low",0.0166868704905814,"G,Y,S,W",2,6,0.91146,2.73438
"17_R,Db,W,Y_Circle",17,"Circle",3,3.49063002,2.771084337,"Low",0.00486088194251738,"R,Db,W,Y",1,5,0.45573,2.27865
"17_R,W,Y,Db_Circle",17,"Circle",3,2.491634036,2.834671185,"Low",0.0588926661988117,"R,W,Y,Db",1,7,0.45573,3.19011
"17_R,Y,Y,O_Circle",17,"Circle",3,3.341699297,3.477241466,"Low",0.0421513125358559,"R,Y,Y,O",1,6,0.45573,2.73438
"17_Y,G,Lb,P_Circle",17,"Circle",4,4.378283713,0.45971979,"Low",0.178614615853366,"Y,G,Lb,P",2,4,0.91146,1.82292
"17_R,O,G,W_Circle",17,"Circle",4,3.004231611,1.536777583,"Low",0.115539666587701,"R,O,G,W",2,6,0.91146,2.73438
"17_Y,Db,S,Db_Circle",17,"Circle",4,2.613106392,1.22591944,"Low",0.144060276264487,"Y,Db,S,Db",2,5,0.91146,2.27865
"17_R,P,G,Y_Circle",17,"Circle",4,2.296409807,1.6228831,"Low",0.135296951317939,"R,P,G,Y",1,6,0.45573,2.73438
"17_W,O,S,P_Circle",17,"Circle",4,4.919730736,1.827204466,"Low",0.115332946350115,"W,O,S,P",0,8,0,3.64584
"17_W,P,O,G_Circle",17,"Circle",4,4.100991681,1.850553853,"Low",0.0893660987220617,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,W,Lb_Circle",17,"Circle",4,3.428925131,1.64331655,"Low",0.101160882727032,"Y,Db,W,Lb",0,7,0,3.19011
"17_R,Db,W,Y_Circle",17,"Circle",4,3.315089755,2.168710595,"Low",0.0712586589990225,"R,Db,W,Y",1,5,0.45573,2.27865
"17_R,S,G,G_Circle",17,"Circle",4,4.985404991,2.148277145,"Low",0.103908154634136,"R,S,G,G",1,8,0.45573,3.64584
"17_G,Lb,W,Y_Circle",17,"Circle",4,2.292031524,2.502918126,"Low",0.101344154856025,"G,Lb,W,Y",2,7,0.91146,3.19011
"17_R,Y,Y,O_Circle",17,"Circle",4,2.165061296,2.285464098,"Low",0.114942043386246,"R,Y,Y,O",1,6,0.45573,2.73438
"17_Y,Db,Lb,W_Circle",17,"Circle",4,4.423526708,2.413894483,"Low",0.0669249905859813,"Y,Db,Lb,W",3,6,1.36719,2.73438
"17_G,G,Db,Db_Circle",17,"Circle",4,2.506567426,2.742265762,"Low",0.082860196842673,"G,G,Db,Db",3,5,1.36719,2.27865
"17_R,G,W,S_Circle",17,"Circle",4,3.102014011,3.009341068,"Low",0.0418471796161911,"R,G,W,S",1,7,0.45573,3.19011
"17_G,Db,Y,Y_Circle",17,"Circle",4,4.082749562,3.334792032,"Low",0.0232527641694939,"G,Db,Y,Y",2,6,0.91146,2.73438
"17_G,Lb,W,S_Circle",17,"Circle",4,4.681114273,3.041447023,"Low",0.0608518609368244,"G,Lb,W,S",1,7,0.45573,3.19011
"17_G,P,Y,Lb_Circle",17,"Circle",4,2.960448774,3.32165718,"Low",0.0490198060825699,"G,P,Y,Lb",0,7,0,3.19011
"17_G,Y,S,W_Circle",17,"Circle",4,3.871131786,3.57267951,"Low",0.0238758599182609,"G,Y,S,W",2,6,0.91146,2.73438
"17_R,W,Y,Db_Circle",17,"Circle",4,3.551517075,3.38441331,"Low",0.0153677004708949,"R,W,Y,Db",1,7,0.45573,3.19011
"17_Y,Db,P,O_Circle",17,"Circle",4,3.465411559,3.546409807,"Low",0.0265369076594886,"Y,Db,P,O",1,6,0.45573,2.73438
"17_Y,G,Lb,P_Circle",17,"Circle",5,3.383838384,0.574494949,"Low",0.168631601161342,"Y,G,Lb,P",2,4,0.91146,1.82292
"17_Y,Db,S,Db_Circle",17,"Circle",5,2.281144781,1.083754209,"Low",0.164815697362104,"Y,Db,S,Db",2,5,0.91146,2.27865
"17_Y,P,W,O_Circle",17,"Circle",5,3.320707071,1.092171717,"Low",0.137291975310158,"Y,P,W,O",1,5,0.45573,2.27865
"17_G,P,Y,Lb_Circle",17,"Circle",5,3.719135101,1.371353114,"Low",0.116552874828315,"G,P,Y,Lb",0,7,0,3.19011
"17_R,P,G,Y_Circle",17,"Circle",5,3.068181818,1.542508418,"Low",0.115082461330359,"R,P,G,Y",1,6,0.45573,2.73438
"17_R,S,G,G_Circle",17,"Circle",5,3.258979377,1.382575758,"Low",0.120517273549545,"R,S,G,G",1,8,0.45573,3.64584
"17_W,P,O,G_Circle",17,"Circle",5,3.901515152,1.4246633,"Low",0.113318526132699,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,W,Lb_Circle",17,"Circle",5,4.316778199,1.368545875,"Low",0.121247915656298,"Y,Db,W,Lb",0,7,0,3.19011
"17_G,Lb,W,S_Circle",17,"Circle",5,2.26010101,1.839225589,"Low",0.129894646447721,"G,Lb,W,S",1,7,0.45573,3.19011
"17_W,O,S,P_Circle",17,"Circle",5,3.143939394,1.657548401,"Low",0.106548396433374,"W,O,S,P",0,8,0,3.64584
"17_Y,Db,P,O_Circle",17,"Circle",5,4.443040825,1.750140993,"Low",0.101295244176176,"Y,Db,P,O",1,6,0.45573,2.73438
"17_G,Y,S,W_Circle",17,"Circle",5,3.037316919,2.51332702,"Low",0.0651028368404663,"G,Y,S,W",2,6,0.91146,2.73438
"17_R,W,Y,Db_Circle",17,"Circle",5,2.483164983,2.396885522,"Low",0.0973698341639292,"R,W,Y,Db",1,7,0.45573,3.19011
"17_G,Lb,W,Y_Circle",17,"Circle",5,4.580702862,2.680976431,"Low",0.0602197315244654,"G,Lb,W,Y",2,7,0.91146,3.19011
"17_R,G,W,S_Circle",17,"Circle",5,3.643377525,2.734989478,"Low",0.0319446209099951,"R,G,W,S",1,7,0.45573,3.19011
"17_Y,Db,Lb,W_Circle",17,"Circle",5,5.136784512,2.771464646,"Low",0.0893510820591328,"Y,Db,Lb,W",3,6,1.36719,2.73438
"17_G,Db,Y,Y_Circle",17,"Circle",5,3.798400673,3.382434764,"Low",0.0102438712311951,"G,Db,Y,Y",2,6,0.91146,2.73438
"17_G,G,Db,Db_Circle",17,"Circle",5,4.328703704,3.19163931,"Low",0.0339032300087968,"G,G,Db,Db",3,5,1.36719,2.27865
"17_R,O,G,W_Circle",17,"Circle",5,2.917367424,3.022586279,"Low",0.0564451929179226,"R,O,G,W",2,6,0.91146,2.73438
"17_Y,G,Lb,P_Circle",17,"Circle",8,3.200883002,0.561074319,"Low",0.142214207453481,"Y,G,Lb,P",2,4,0.91146,1.82292
"17_R,S,G,G_Circle",17,"Circle",8,4.324871229,1.197571744,"Low",0.120069733520954,"R,S,G,G",1,8,0.45573,3.64584
"17_Y,Db,S,Db_Circle",17,"Circle",8,2.346087196,1.131346578,"Low",0.122481309610052,"Y,Db,S,Db",2,5,0.91146,2.27865
"17_Y,P,W,O_Circle",17,"Circle",8,3.527717071,1.198184327,"Low",0.102743882546527,"Y,P,W,O",1,5,0.45573,2.27865
"17_G,Db,Y,Y_Circle",17,"Circle",8,2.893671818,1.813833701,"Low",0.0685164690213491,"G,Db,Y,Y",2,6,0.91146,2.73438
"17_R,P,G,Y_Circle",17,"Circle",8,4.142752024,1.766004415,"Low",0.0841089883890993,"R,P,G,Y",1,6,0.45573,2.73438
"17_R,W,Y,Db_Circle",17,"Circle",8,2.98933039,1.657468727,"Low",0.0758239545203755,"R,W,Y,Db",1,7,0.45573,3.19011
"17_Y,Db,Lb,W_Circle",17,"Circle",8,3.318004047,1.666054084,"Low",0.0724106393343783,"Y,Db,Lb,W",3,6,1.36719,2.73438
"17_Y,Db,P,O_Circle",17,"Circle",8,4.654157469,1.89477557,"Low",0.10225340576413,"Y,Db,P,O",1,6,0.45573,2.73438
"17_R,Y,Y,O_Circle",17,"Circle",8,4.536423841,2.259013981,"Low",0.0844167935280483,"R,Y,Y,O",1,6,0.45573,2.73438
"17_R,Db,W,Y_Circle",17,"Circle",8,3.631346578,2.569904341,"Low",0.025105682287298,"R,Db,W,Y",1,5,0.45573,2.27865
"17_G,Lb,W,Y_Circle",17,"Circle",8,2.980745033,2.799852833,"Low",0.021235989846431,"G,Lb,W,Y",2,7,0.91146,3.19011
"17_G,P,Y,Lb_Circle",17,"Circle",8,4.552980132,2.843083149,"Low",0.0778570989176951,"G,P,Y,Lb",0,7,0,3.19011
"17_R,O,G,W_Circle",17,"Circle",8,4.30647535,2.902257174,"Low",0.0625474513846807,"R,O,G,W",2,6,0.91146,2.73438
"17_W,O,S,P_Circle",17,"Circle",8,5.126011773,2.752943341,"Low",0.114006614544419,"W,O,S,P",0,8,0,3.64584
"17_W,P,O,G_Circle",17,"Circle",8,4.90250184,2.854120677,"Low",0.0998872403200454,"W,P,O,G",2,6,0.91146,2.73438
"17_G,G,Db,Db_Circle",17,"Circle",8,4.067328918,3.331493745,"Low",0.057348103185587,"G,G,Db,Db",3,5,1.36719,2.27865
"17_R,G,W,S_Circle",17,"Circle",8,3.428072112,3.279985283,"Low",0.0300852590520944,"R,G,W,S",1,7,0.45573,3.19011
"17_Y,Db,W,Lb_Circle",17,"Circle",8,4.750735835,3.132818249,"Low",0.0924836863295123,"Y,Db,W,Lb",0,7,0,3.19011
"17_Y,G,Lb,P_Circle",17,"Circle",9,2.943262411,0.748413587,"Low",0.0815216304150168,"Y,G,Lb,P",2,4,0.91146,1.82292
"17_R,S,G,G_Circle",17,"Circle",9,2.965658828,1.480029862,"Low",0.0536683647740182,"R,S,G,G",1,8,0.45573,3.64584
"17_G,Db,Y,Y_Circle",17,"Circle",9,2.326739455,1.604455021,"Low",0.0917953750482202,"G,Db,Y,Y",2,6,0.91146,2.73438
"17_G,Lb,W,S_Circle",17,"Circle",9,2.846832773,1.706481896,"Low",0.0586789294780489,"G,Lb,W,S",1,7,0.45573,3.19011
"17_G,Lb,W,Y_Circle",17,"Circle",9,2.020655095,1.68408548,"Low",0.110746784508742,"G,Lb,W,Y",2,7,0.91146,3.19011
"17_G,Y,S,W_Circle",17,"Circle",9,2.794574468,1.813488242,"Low",0.0621241293345391,"G,Y,S,W",2,6,0.91146,2.73438
"17_R,P,G,Y_Circle",17,"Circle",9,4.344904815,1.877566256,"Low",0.0368071019000627,"R,P,G,Y",1,6,0.45573,2.73438
"17_R,W,Y,Db_Circle",17,"Circle",9,3.491353117,1.658579694,"Low",0.0187125553536412,"R,W,Y,Db",1,7,0.45573,3.19011
"17_Y,Db,S,Db_Circle",17,"Circle",9,5.070300485,1.907428145,"Low",0.0821335628312978,"Y,Db,S,Db",2,5,0.91146,2.27865
"17_R,O,G,W_Circle",17,"Circle",9,3.379371034,2.18924972,"Low",0.0379501221782563,"R,O,G,W",2,6,0.91146,2.73438
"17_R,Y,Y,O_Circle",17,"Circle",9,4.866243001,2.011944756,"Low",0.0707240836314417,"R,Y,Y,O",1,6,0.45573,2.73438
"17_G,G,Db,Db_Circle",17,"Circle",9,2.616026502,2.476670399,"Low",0.0867501154120076,"G,G,Db,Db",3,5,1.36719,2.27865
"17_Y,Db,Lb,W_Circle",17,"Circle",9,2.87793953,2.424412094,"Low",0.0713214812054665,"Y,Db,Lb,W",3,6,1.36719,2.73438
"17_R,G,W,S_Circle",17,"Circle",9,5.15304218,2.790220231,"Low",0.10911798853057,"R,G,W,S",1,7,0.45573,3.19011
"17_W,P,O,G_Circle",17,"Circle",9,2.767823815,2.698146697,"Low",0.0878158149457152,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,P,O_Circle",17,"Circle",9,4.402762225,2.682592385,"Low",0.0713895601712601,"Y,Db,P,O",1,6,0.45573,2.73438
"17_Y,P,W,O_Circle",17,"Circle",9,3.330222098,2.889137738,"Low",0.0778447050034409,"Y,P,W,O",1,5,0.45573,2.27865
"17_R,Db,W,Y_Circle",17,"Circle",9,3.682344158,3.303471445,"Low",0.0988458639033019,"R,Db,W,Y",1,5,0.45573,2.27865
"17_W,O,S,P_Circle",17,"Circle",9,2.530173572,3.171580814,"Low",0.119754683720105,"W,O,S,P",0,8,0,3.64584
"17_Y,G,Lb,P_Circle",17,"Circle",12,4.332713755,0.423791822,"Low",0.0721789765890493,"Y,G,Lb,P",2,4,0.91146,1.82292
"17_G,P,Y,Lb_Circle",17,"Circle",12,4.020446097,1.19330855,"Low",0.0221662707212482,"G,P,Y,Lb",0,7,0,3.19011
"17_Y,P,W,O_Circle",17,"Circle",12,3.511152416,0.921933086,"Low",0.0335044676681997,"Y,P,W,O",1,5,0.45573,2.27865
"17_R,S,G,G_Circle",17,"Circle",12,3.057620818,1.360594796,"Low",0.0429410012710138,"R,S,G,G",1,8,0.45573,3.64584
"17_Y,Db,P,O_Circle",17,"Circle",12,3.819702602,1.237918216,"Low",0.0116061486198483,"Y,Db,P,O",1,6,0.45573,2.73438
"17_R,G,W,S_Circle",17,"Circle",12,4.314126394,1.643122677,"Low",0.0393282812999362,"R,G,W,S",1,7,0.45573,3.19011
"17_R,Y,Y,O_Circle",17,"Circle",12,4.585501859,1.583643123,"Low",0.0545981699308851,"R,Y,Y,O",1,6,0.45573,2.73438
"17_G,Lb,W,Y_Circle",17,"Circle",12,3.392193309,2.215613383,"Low",0.0556357964843706,"G,Lb,W,Y",2,7,0.91146,3.19011
"17_R,W,Y,Db_Circle",17,"Circle",12,3.30669145,2.19330855,"Low",0.0567194018355616,"R,W,Y,Db",1,7,0.45573,3.19011
"17_Y,Db,S,Db_Circle",17,"Circle",12,2.317843866,1.970260223,"Low",0.0963379838312296,"Y,Db,S,Db",2,5,0.91146,2.27865
"17_G,Db,Y,Y_Circle",17,"Circle",12,3.972118959,2.572490706,"Low",0.0751418451500777,"G,Db,Y,Y",2,6,0.91146,2.73438
"17_R,P,G,Y_Circle",17,"Circle",12,2.756505576,2.6133829,"Low",0.0981710309232747,"R,P,G,Y",1,6,0.45573,2.73438
"17_W,O,S,P_Circle",17,"Circle",12,4.169144981,2.390334572,"Low",0.0678772665944862,"W,O,S,P",0,8,0,3.64584
"17_G,G,Db,Db_Circle",17,"Circle",12,4.201983271,2.876083643,"Low",0.0973016458452864,"G,G,Db,Db",3,5,1.36719,2.27865
"17_R,Db,W,Y_Circle",17,"Circle",12,2.791821561,2.907063197,"Low",0.111943824135071,"R,Db,W,Y",1,5,0.45573,2.27865
"17_G,Lb,W,S_Circle",17,"Circle",12,3.059479554,3.366171004,"Low",0.130857550723197,"G,Lb,W,S",1,7,0.45573,3.19011
"17_G,Y,S,W_Circle",17,"Circle",12,3.483271375,3.418215613,"Low",0.127969016667847,"G,Y,S,W",2,6,0.91146,2.73438
"17_Y,Db,Lb,W_Circle",17,"Circle",12,3.583643123,3.280669145,"Low",0.118692653182532,"Y,Db,Lb,W",3,6,1.36719,2.73438
"17_Y,G,Lb,P_Circle",17,"Circle",13,3.364779874,0.564187939,"Low",0.0366311791379593,"Y,G,Lb,P",2,4,0.91146,1.82292
"17_Y,P,W,O_Circle",17,"Circle",13,3.050314465,0.926748058,"Low",0.0412603636211432,"Y,P,W,O",1,5,0.45573,2.27865
"17_R,Y,Y,O_Circle",17,"Circle",13,3.568257492,1.563078061,"Low",0.0337306544316112,"R,Y,Y,O",1,6,0.45573,2.73438
"17_W,P,O,G_Circle",17,"Circle",13,5.329263781,1.653718091,"Low",0.109923977980504,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,S,Db_Circle",17,"Circle",13,2.43618202,1.859045505,"Low",0.0945095422703645,"Y,Db,S,Db",2,5,0.91146,2.27865
"17_G,Lb,W,Y_Circle",17,"Circle",13,2.573066963,1.984831669,"Low",0.0922848872613003,"G,Lb,W,Y",2,7,0.91146,3.19011
"17_G,P,Y,Lb_Circle",17,"Circle",13,2.121716611,2.09581946,"Low",0.119260468480114,"G,P,Y,Lb",0,7,0,3.19011
"17_W,O,S,P_Circle",17,"Circle",13,3.242693304,1.955234924,"Low",0.0641517216515436,"W,O,S,P",0,8,0,3.64584
"17_G,Db,Y,Y_Circle",17,"Circle",13,2.517573067,2.48427673,"Low",0.117249721228014,"G,Db,Y,Y",2,6,0.91146,2.73438
"17_G,G,Db,Db_Circle",17,"Circle",13,3.017018128,2.458379578,"Low",0.0988756559018871,"G,G,Db,Db",3,5,1.36719,2.27865
"17_R,G,W,S_Circle",17,"Circle",13,3.460969293,2.602663707,"Low",0.0993666300668145,"R,G,W,S",1,7,0.45573,3.19011
"17_R,O,G,W_Circle",17,"Circle",13,2.147613762,2.532371439,"Low",0.135305662971402,"R,O,G,W",2,6,0.91146,2.73438
"17_R,S,G,G_Circle",17,"Circle",13,4.811320755,2.510173881,"Low",0.11615769852762,"R,S,G,G",1,8,0.45573,3.64584
"17_G,Lb,W,S_Circle",17,"Circle",13,4.311875694,2.854236034,"Low",0.120555807469927,"G,Lb,W,S",1,7,0.45573,3.19011
"17_G,Y,S,W_Circle",17,"Circle",13,3.679245283,2.672955975,"Low",0.102701093110017,"G,Y,S,W",2,6,0.91146,2.73438
"17_R,Db,W,Y_Circle",17,"Circle",13,4.104698483,2.695153533,"Low",0.107249140186857,"R,Db,W,Y",1,5,0.45573,2.27865
"17_R,P,G,Y_Circle",17,"Circle",13,4.445061043,2.983721791,"Low",0.131090874038652,"R,P,G,Y",1,6,0.45573,2.73438
"17_Y,Db,Lb,W_Circle",17,"Circle",13,3.919718831,2.721050684,"Low",0.10667112535385,"Y,Db,Lb,W",3,6,1.36719,2.73438
"17_Y,Db,W,Lb_Circle",17,"Circle",13,2.665556789,3.187199408,"Low",0.149851240631558,"Y,Db,W,Lb",0,7,0,3.19011
"20_G,Db,S,Lb_Circle",20,"Circle",5,3.302948022,0.93871218,"Low",0.127498015561079,"G,Db,S,Lb",2,5,0.35906,0.89765
"20_G,O,S,Db_Circle",20,"Circle",5,2.728859581,1.237393328,"Low",0.145767454617714,"G,O,S,Db",3,6,0.53859,1.07718
"20_G,W,Y,O_Circle",20,"Circle",5,4.164080683,1.210240497,"Low",0.0797128895139425,"G,W,Y,O",1,6,0.17953,1.07718
"20_G,Db,P,O_Circle",20,"Circle",5,4.474398759,1.295577967,"Low",0.0736528698452873,"G,Db,P,O",1,6,0.17953,1.07718
"20_G,S,P,S_Circle",20,"Circle",5,4.249418154,1.415826222,"Low",0.0628883003046104,"G,S,P,S",1,7,0.17953,1.25671
"20_G,W,O,Y_Circle",20,"Circle",5,4.648952676,1.5321955,"Low",0.0604216551067638,"G,W,O,Y",2,6,0.35906,1.07718
"20_G,Y,O,G_Circle",20,"Circle",5,3.776183088,1.512800621,"Low",0.0687316513908545,"G,Y,O,G",1,7,0.17953,1.25671
"20_G,Lb,O,Db_Circle",20,"Circle",5,4.963149728,1.675717611,"Low",0.0675810198611774,"G,Lb,O,Db",2,6,0.35906,1.07718
"20_Lb,Db,Y,W_Circle",20,"Circle",5,4.831264546,1.687354538,"Low",0.0591538908505637,"Lb,Db,Y,W",3,6,0.53859,1.07718
"20_X,P,O,S_Circle",20,"Circle",5,2.948021722,1.67636346,"Low",0.114570440093772,"X,P,O,S",2,6,0.35906,1.07718
"20_G,G,Db,Db_Circle",20,"Circle",5,4.880397595,1.942721102,"Low",0.0508173698757341,"G,G,Db,Db",2,6,0.35906,1.07718
"20_Lb,P,W,Lb_Circle",20,"Circle",5,2.630591544,1.835401474,"Low",0.134900834774409,"Lb,P,W,Lb",1,6,0.17953,1.07718
"20_Lb,Y,W,P_Circle",20,"Circle",5,4.081328549,1.836049263,"Low",0.0340788736159352,"Lb,Y,W,P",1,7,0.17953,1.25671
"20_Lb,Lb,W,W_Circle",20,"Circle",5,2.77799263,2.280192009,"Low",0.120086366412165,"Lb,Lb,W,W",3,5,0.53859,0.89765
"20_Lb,O,W,G_Circle",20,"Circle",5,4.647659038,2.1935609,"Low",0.0278485443202227,"Lb,O,W,G",2,5,0.35906,0.89765
"20_X,W,W,Db_Circle",20,"Circle",5,4.26234872,2.128264158,"Low",0.00698804114114995,"X,W,W,Db",3,5,0.53859,0.89765
"20_Y,O,S,O_Circle",20,"Circle",5,3.94244868,2.298387097,"Low",0.028779338491833,"Y,O,S,O",2,6,0.35906,1.07718
"20_Lb,G,W,S_Circle",20,"Circle",5,3.465865012,2.456037626,"Low",0.0684089240141938,"Lb,G,W,S",3,6,0.53859,1.07718
"20_G,W,Y,O_Circle",20,"Circle",6,4.333209808,0.976524705,"Low",0.0999959997279335,"G,W,Y,O",1,6,0.17953,1.07718
"20_Y,G,S,G_Circle",20,"Circle",6,3.550884956,0.953171091,"Low",0.110195815255862,"Y,G,S,G",2,3,0.35906,0.53859
"20_G,Db,S,Lb_Circle",20,"Circle",6,3.91039823,1.00602323,"Low",0.0977510434352932,"G,Db,S,Lb",2,5,0.35906,0.89765
